"iso","country","year","region","type","consumption","per_capita","percent"
"NOR","Norway",1994,"Europe","Total",1.71136,0.39462,1
"NOR","Norway",1994,"Europe","Wind",1e-04,2e-05,6e-05
"NOR","Norway",1995,"Europe","Biofuels",0,0,0
"NOR","Norway",1995,"Europe","Coal",0.04044,0.00928,0.02205
"NOR","Norway",1995,"Europe","Hydro",1.29371,0.29677,0.7055
"NOR","Norway",1995,"Europe","Natural Gas",0.11108,0.02548,0.06057
"NOR","Norway",1995,"Europe","Nuclear",0,0,0
"NOR","Norway",1995,"Europe","Oil",0.38509,0.08834,0.21
"NOR","Norway",1995,"Europe","Other",0.00332,0.00076,0.00181
"NOR","Norway",1995,"Europe","Solar",0,0,0
"NOR","Norway",1995,"Europe","Total",1.83374,0.42065,1
"NOR","Norway",1995,"Europe","Wind",0.00011,2e-05,6e-05
"NOR","Norway",1996,"Europe","Biofuels",0,0,0
"NOR","Norway",1996,"Europe","Coal",0.04021,0.00918,0.02391
"NOR","Norway",1996,"Europe","Hydro",1.10563,0.25234,0.65734
"NOR","Norway",1996,"Europe","Natural Gas",0.12058,0.02752,0.07169
"NOR","Norway",1996,"Europe","Nuclear",0,0,0
"NOR","Norway",1996,"Europe","Oil",0.41198,0.09403,0.24494
"NOR","Norway",1996,"Europe","Other",0.00348,0.00079,0.00207
"NOR","Norway",1996,"Europe","Solar",0,0,0
"NOR","Norway",1996,"Europe","Total",1.68198,0.38388,1
"NOR","Norway",1996,"Europe","Wind",1e-04,2e-05,6e-05
"NOR","Norway",1997,"Europe","Biofuels",0,0,0
"NOR","Norway",1997,"Europe","Coal",0.0399,0.00906,0.02262
"NOR","Norway",1997,"Europe","Hydro",1.16857,0.26526,0.66246
"NOR","Norway",1997,"Europe","Natural Gas",0.13925,0.03161,0.07894
"NOR","Norway",1997,"Europe","Nuclear",0,0,0
"NOR","Norway",1997,"Europe","Oil",0.41338,0.09384,0.23434
"NOR","Norway",1997,"Europe","Other",0.00277,0.00063,0.00157
"NOR","Norway",1997,"Europe","Solar",0,0,0
"NOR","Norway",1997,"Europe","Total",1.764,0.40042,1
"NOR","Norway",1997,"Europe","Wind",0.00012,3e-05,7e-05
"NOR","Norway",1998,"Europe","Biofuels",0,0,0
"NOR","Norway",1998,"Europe","Coal",0.0433,0.00977,0.0236
"NOR","Norway",1998,"Europe","Hydro",1.23168,0.27793,0.67111
"NOR","Norway",1998,"Europe","Natural Gas",0.14223,0.03209,0.0775
"NOR","Norway",1998,"Europe","Nuclear",0,0,0
"NOR","Norway",1998,"Europe","Oil",0.41484,0.09361,0.22604
"NOR","Norway",1998,"Europe","Other",0.0031,7e-04,0.00169
"NOR","Norway",1998,"Europe","Solar",0,0,0
"NOR","Norway",1998,"Europe","Total",1.83527,0.41413,1
"NOR","Norway",1998,"Europe","Wind",0.00012,3e-05,6e-05
"NOR","Norway",1999,"Europe","Biofuels",0,0,0
"NOR","Norway",1999,"Europe","Coal",0.04058,0.00909,0.02145
"NOR","Norway",1999,"Europe","Hydro",1.29288,0.28974,0.68327
"NOR","Norway",1999,"Europe","Natural Gas",0.13586,0.03045,0.0718
"NOR","Norway",1999,"Europe","Nuclear",0,0,0
"NOR","Norway",1999,"Europe","Oil",0.41947,0.09401,0.22168
"NOR","Norway",1999,"Europe","Other",0.00314,7e-04,0.00166
"NOR","Norway",1999,"Europe","Solar",0,0,0
"NOR","Norway",1999,"Europe","Total",1.89219,0.42405,1
"NOR","Norway",1999,"Europe","Wind",0.00027,6e-05,0.00014
"NOR","Norway",2000,"Europe","Biofuels",0,0,0
"NOR","Norway",2000,"Europe","Coal",0.04156,0.00925,0.0198
"NOR","Norway",2000,"Europe","Hydro",1.50968,0.33614,0.71909
"NOR","Norway",2000,"Europe","Natural Gas",0.15253,0.03396,0.07265
"NOR","Norway",2000,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2000,"Europe","Oil",0.39235,0.08736,0.18688
"NOR","Norway",2000,"Europe","Other",0.00294,0.00066,0.0014
"NOR","Norway",2000,"Europe","Solar",6e-05,1e-05,3e-05
"NOR","Norway",2000,"Europe","Total",2.09944,0.46746,1
"NOR","Norway",2000,"Europe","Wind",0.00033,7e-05,0.00016
"NOR","Norway",2001,"Europe","Biofuels",0,0,0
"NOR","Norway",2001,"Europe","Coal",0.03704,0.00821,0.01982
"NOR","Norway",2001,"Europe","Hydro",1.27402,0.28224,0.68167
"NOR","Norway",2001,"Europe","Natural Gas",0.14135,0.03131,0.07563
"NOR","Norway",2001,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2001,"Europe","Oil",0.4133,0.09156,0.22114
"NOR","Norway",2001,"Europe","Other",0.00293,0.00065,0.00157
"NOR","Norway",2001,"Europe","Solar",6e-05,1e-05,3e-05
"NOR","Norway",2001,"Europe","Total",1.86897,0.41404,1
"NOR","Norway",2001,"Europe","Wind",0.00029,6e-05,0.00015
"NOR","Norway",2002,"Europe","Biofuels",0,0,0
"NOR","Norway",2002,"Europe","Coal",0.03212,0.00708,0.01642
"NOR","Norway",2002,"Europe","Hydro",1.35942,0.29953,0.69486
"NOR","Norway",2002,"Europe","Natural Gas",0.15085,0.03324,0.07711
"NOR","Norway",2002,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2002,"Europe","Oil",0.41027,0.0904,0.20971
"NOR","Norway",2002,"Europe","Other",0.00287,0.00063,0.00147
"NOR","Norway",2002,"Europe","Solar",6e-05,1e-05,3e-05
"NOR","Norway",2002,"Europe","Total",1.95637,0.43107,1
"NOR","Norway",2002,"Europe","Wind",0.00079,0.00017,4e-04
"NOR","Norway",2003,"Europe","Biofuels",0,0,0
"NOR","Norway",2003,"Europe","Coal",0.03136,0.00687,0.01815
"NOR","Norway",2003,"Europe","Hydro",1.10126,0.24123,0.63739
"NOR","Norway",2003,"Europe","Natural Gas",0.16253,0.0356,0.09407
"NOR","Norway",2003,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2003,"Europe","Oil",0.42646,0.09342,0.24683
"NOR","Norway",2003,"Europe","Other",0.00379,0.00083,0.00219
"NOR","Norway",2003,"Europe","Solar",6e-05,1e-05,4e-05
"NOR","Norway",2003,"Europe","Total",1.72775,0.37846,1
"NOR","Norway",2003,"Europe","Wind",0.00228,5e-04,0.00132
"NOR","Norway",2004,"Europe","Biofuels",0,0,0
"NOR","Norway",2004,"Europe","Coal",0.03541,0.00771,0.02022
"NOR","Norway",2004,"Europe","Hydro",1.12849,0.24574,0.64434
"NOR","Norway",2004,"Europe","Natural Gas",0.17187,0.03743,0.09813
"NOR","Norway",2004,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2004,"Europe","Oil",0.40883,0.08903,0.23343
"NOR","Norway",2004,"Europe","Other",0.00413,9e-04,0.00236
"NOR","Norway",2004,"Europe","Solar",6e-05,1e-05,4e-05
"NOR","Norway",2004,"Europe","Total",1.7514,0.38138,1
"NOR","Norway",2004,"Europe","Wind",0.00261,0.00057,0.00149
"NOR","Norway",2005,"Europe","Biofuels",0,0,0
"NOR","Norway",2005,"Europe","Coal",0.03024,0.00654,0.01505
"NOR","Norway",2005,"Europe","Hydro",1.39871,0.30251,0.69605
"NOR","Norway",2005,"Europe","Natural Gas",0.15732,0.03402,0.07829
"NOR","Norway",2005,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2005,"Europe","Oil",0.4142,0.08958,0.20612
"NOR","Norway",2005,"Europe","Other",0.00383,0.00083,0.0019
"NOR","Norway",2005,"Europe","Solar",6e-05,1e-05,3e-05
"NOR","Norway",2005,"Europe","Total",2.0095,0.43461,1
"NOR","Norway",2005,"Europe","Wind",0.00514,0.00111,0.00256
"NOR","Norway",2006,"Europe","Biofuels",7e-05,2e-05,4e-05
"NOR","Norway",2006,"Europe","Coal",0.02594,0.00556,0.0141
"NOR","Norway",2006,"Europe","Hydro",1.22275,0.26233,0.66457
"NOR","Norway",2006,"Europe","Natural Gas",0.15594,0.03346,0.08475
"NOR","Norway",2006,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2006,"Europe","Oil",0.42417,0.091,0.23054
"NOR","Norway",2006,"Europe","Other",0.00446,0.00096,0.00242
"NOR","Norway",2006,"Europe","Solar",7e-05,2e-05,4e-05
"NOR","Norway",2006,"Europe","Total",1.83992,0.39474,1
"NOR","Norway",2006,"Europe","Wind",0.00651,0.0014,0.00354
"NOR","Norway",2020,"Europe","Biofuels",0.01608,0.00299,0.00801
"NOR","Norway",2020,"Europe","Coal",0.03232,0.00601,0.01611
"NOR","Norway",2020,"Europe","Hydro",1.33238,0.24766,0.66405
"NOR","Norway",2020,"Europe","Natural Gas",0.16033,0.0298,0.07991
"NOR","Norway",2020,"Europe","Nuclear",0,0,0
"NOR","Norway",2020,"Europe","Oil",0.36762,0.06833,0.18322
"NOR","Norway",2020,"Europe","Other",0.00276,0.00051,0.00137
"NOR","Norway",2020,"Europe","Solar",0.00126,0.00023,0.00063
"NOR","Norway",2020,"Europe","Total",2.00645,0.37296,1
"NOR","Norway",2020,"Europe","Wind",0.0937,0.01742,0.0467
"NOR","Norway",2022,"Europe","Biofuels",0.01437,0.00264,0.00749
"NOR","Norway",2022,"Europe","Coal",0.03372,0.0062,0.01758
"NOR","Norway",2022,"Europe","Hydro",1.19771,0.2204,0.62453
"NOR","Norway",2022,"Europe","Natural Gas",0.14136,0.02601,0.07371
"NOR","Norway",2022,"Europe","Nuclear",0,0,0
"NOR","Norway",2022,"Europe","Oil",0.38606,0.07104,0.20131
"NOR","Norway",2022,"Europe","Other",0.00274,5e-04,0.00143
"NOR","Norway",2022,"Europe","Solar",0.00281,0.00052,0.00147
"NOR","Norway",2022,"Europe","Total",1.91777,0.3529,1
"NOR","Norway",2022,"Europe","Wind",0.139,0.02558,0.07248
"NOR","Norway",2009,"Europe","Biofuels",0.00391,0.00081,0.0021
"NOR","Norway",2009,"Europe","Coal",0.0234,0.00485,0.01259
"NOR","Norway",2009,"Europe","Hydro",1.25957,0.26082,0.67778
"NOR","Norway",2009,"Europe","Natural Gas",0.15118,0.0313,0.08135
"NOR","Norway",2009,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2009,"Europe","Oil",0.40781,0.08445,0.21944
"NOR","Norway",2009,"Europe","Other",0.00261,0.00054,0.0014
"NOR","Norway",2009,"Europe","Solar",8e-05,2e-05,4e-05
"NOR","Norway",2009,"Europe","Total",1.85837,0.38482,1
"NOR","Norway",2009,"Europe","Wind",0.00982,0.00203,0.00529
"NOR","Norway",2018,"Europe","Biofuels",0.01545,0.00291,0.00777
"NOR","Norway",2018,"Europe","Coal",0.03345,0.0063,0.01681
"NOR","Norway",2018,"Europe","Hydro",1.32365,0.24917,0.66544
"NOR","Norway",2018,"Europe","Natural Gas",0.16115,0.03034,0.08102
"NOR","Norway",2018,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2018,"Europe","Oil",0.41559,0.07823,0.20893
"NOR","Norway",2018,"Europe","Other",0.00235,0.00044,0.00118
"NOR","Norway",2018,"Europe","Solar",0.00058,0.00011,0.00029
"NOR","Norway",2018,"Europe","Total",1.98914,0.37444,1
"NOR","Norway",2018,"Europe","Wind",0.03693,0.00695,0.01856
"NOR","Norway",2019,"Europe","Biofuels",0.0196,0.00366,0.01054
"NOR","Norway",2019,"Europe","Coal",0.03267,0.00611,0.01756
"NOR","Norway",2019,"Europe","Hydro",1.18894,0.2223,0.63908
"NOR","Norway",2019,"Europe","Natural Gas",0.16596,0.03103,0.08921
"NOR","Norway",2019,"Europe","Nuclear",0,0,0
"NOR","Norway",2019,"Europe","Oil",0.39688,0.07421,0.21333
"NOR","Norway",2019,"Europe","Other",0.00291,0.00054,0.00156
"NOR","Norway",2019,"Europe","Solar",0.001,0.00019,0.00054
"NOR","Norway",2019,"Europe","Total",1.86037,0.34784,1
"NOR","Norway",2019,"Europe","Wind",0.05243,0.0098,0.02818
"NOR","Norway",2017,"Europe","Biofuels",0.0209,0.00396,0.01035
"NOR","Norway",2017,"Europe","Coal",0.03425,0.00649,0.01696
"NOR","Norway",2017,"Europe","Hydro",1.36396,0.25845,0.67526
"NOR","Norway",2017,"Europe","Natural Gas",0.16691,0.03163,0.08263
"NOR","Norway",2017,"Europe","Nuclear",NA,NA,NA
"NOR","Norway",2017,"Europe","Oil",0.40318,0.0764,0.19961
"NOR","Norway",2017,"Europe","Other",0.00298,0.00056,0.00147
"NOR","Norway",2017,"Europe","Solar",0.00038,7e-05,0.00019
"NOR","Norway",2017,"Europe","Total",2.01989,0.38274,1
"NOR","Norway",2017,"Europe","Wind",0.02734,0.00518,0.01354
"NOR","Norway",2023,"Europe","Biofuels",0.02359,0.00431,0.01185
"NOR","Norway",2023,"Europe","Coal",0.03462,0.00632,0.01739
"NOR","Norway",2023,"Europe","Hydro",1.27251,0.23245,0.6391
"NOR","Norway",2023,"Europe","Natural Gas",0.13656,0.02494,0.06858
"NOR","Norway",2023,"Europe","Nuclear",0,0,0
"NOR","Norway",2023,"Europe","Oil",0.38452,0.07024,0.19312
"NOR","Norway",2023,"Europe","Other",0.00389,0.00071,0.00195
"NOR","Norway",2023,"Europe","Solar",0.00482,0.00088,0.00242
"NOR","Norway",2023,"Europe","Total",1.9911,0.36371,1
"NOR","Norway",2023,"Europe","Wind",0.13059,0.02386,0.06559
"NOR","Norway",2021,"Europe","Biofuels",0.01536,0.00284,0.0075
"NOR","Norway",2021,"Europe","Coal",0.03524,0.00652,0.01722
"NOR","Norway",2021,"Europe","Hydro",1.34983,0.24983,0.65957
"NOR","Norway",2021,"Europe","Natural Gas",0.1532,0.02835,0.07486
"NOR","Norway",2021,"Europe","Nuclear",0,0,0
"NOR","Norway",2021,"Europe","Oil",0.37785,0.06993,0.18463
"NOR","Norway",2021,"Europe","Other",0.00258,0.00048,0.00126
"NOR","Norway",2021,"Europe","Solar",0.00162,3e-04,0.00079
"NOR","Norway",2021,"Europe","Total",2.04652,0.37877,1
"NOR","Norway",2021,"Europe","Wind",0.11085,0.02052,0.05416
"NZL","New Zealand",1992,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1992,"Asia and the Pacific","Coal",0.05265,0.0149,0.07676
"NZL","New Zealand",1992,"Asia and the Pacific","Hydro",0.22453,0.06356,0.3274
"NZL","New Zealand",1992,"Asia and the Pacific","Natural Gas",0.18418,0.05214,0.26856
"NZL","New Zealand",1992,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1992,"Asia and the Pacific","Oil",0.19203,0.05436,0.28001
"NZL","New Zealand",1992,"Asia and the Pacific","Other",0.03241,0.00917,0.04726
"NZL","New Zealand",1992,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1992,"Asia and the Pacific","Total",0.68581,0.19414,1
"NZL","New Zealand",1992,"Asia and the Pacific","Wind",1e-05,0,1e-05
"NZL","New Zealand",1993,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1993,"Asia and the Pacific","Coal",0.05186,0.01451,0.07341
"NZL","New Zealand",1993,"Asia and the Pacific","Hydro",0.25009,0.06998,0.35399
"NZL","New Zealand",1993,"Asia and the Pacific","Natural Gas",0.17964,0.05027,0.25427
"NZL","New Zealand",1993,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1993,"Asia and the Pacific","Oil",0.19092,0.05342,0.27024
"NZL","New Zealand",1993,"Asia and the Pacific","Other",0.03396,0.0095,0.04807
"NZL","New Zealand",1993,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1993,"Asia and the Pacific","Total",0.70649,0.19769,1
"NZL","New Zealand",1993,"Asia and the Pacific","Wind",1e-05,0,1e-05
"NZL","New Zealand",1994,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1994,"Asia and the Pacific","Coal",0.04902,0.01354,0.06574
"NZL","New Zealand",1994,"Asia and the Pacific","Hydro",0.27504,0.07596,0.36884
"NZL","New Zealand",1994,"Asia and the Pacific","Natural Gas",0.16838,0.0465,0.2258
"NZL","New Zealand",1994,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1994,"Asia and the Pacific","Oil",0.22073,0.06096,0.29601
"NZL","New Zealand",1994,"Asia and the Pacific","Other",0.03251,0.00898,0.0436
"NZL","New Zealand",1994,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1994,"Asia and the Pacific","Total",0.74569,0.20594,1
"NZL","New Zealand",1994,"Asia and the Pacific","Wind",1e-05,0,1e-05
"NZL","New Zealand",1995,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1995,"Asia and the Pacific","Coal",0.04916,0.01338,0.06354
"NZL","New Zealand",1995,"Asia and the Pacific","Hydro",0.29311,0.07978,0.37886
"NZL","New Zealand",1995,"Asia and the Pacific","Natural Gas",0.16067,0.04373,0.20767
"NZL","New Zealand",1995,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1995,"Asia and the Pacific","Oil",0.23869,0.06497,0.30852
"NZL","New Zealand",1995,"Asia and the Pacific","Other",0.03202,0.00871,0.04138
"NZL","New Zealand",1995,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1995,"Asia and the Pacific","Total",0.77366,0.21058,1
"NZL","New Zealand",1995,"Asia and the Pacific","Wind",1e-05,0,1e-05
"NZL","New Zealand",1996,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1996,"Asia and the Pacific","Coal",0.04845,0.01299,0.06174
"NZL","New Zealand",1996,"Asia and the Pacific","Hydro",0.27872,0.07476,0.35517
"NZL","New Zealand",1996,"Asia and the Pacific","Natural Gas",0.18315,0.04912,0.23338
"NZL","New Zealand",1996,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1996,"Asia and the Pacific","Oil",0.24317,0.06522,0.30987
"NZL","New Zealand",1996,"Asia and the Pacific","Other",0.03118,0.00836,0.03973
"NZL","New Zealand",1996,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1996,"Asia and the Pacific","Total",0.78476,0.21048,1
"NZL","New Zealand",1996,"Asia and the Pacific","Wind",9e-05,2e-05,0.00011
"NZL","New Zealand",1997,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1997,"Asia and the Pacific","Coal",0.0523,0.01385,0.06664
"NZL","New Zealand",1997,"Asia and the Pacific","Hydro",0.24759,0.06557,0.31545
"NZL","New Zealand",1997,"Asia and the Pacific","Natural Gas",0.1973,0.05225,0.25137
"NZL","New Zealand",1997,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1997,"Asia and the Pacific","Oil",0.2554,0.06764,0.3254
"NZL","New Zealand",1997,"Asia and the Pacific","Other",0.03215,0.00851,0.04096
"NZL","New Zealand",1997,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1997,"Asia and the Pacific","Total",0.78488,0.20787,1
"NZL","New Zealand",1997,"Asia and the Pacific","Wind",0.00014,4e-05,0.00018
"NZL","New Zealand",1998,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1998,"Asia and the Pacific","Coal",0.04769,0.01252,0.06076
"NZL","New Zealand",1998,"Asia and the Pacific","Hydro",0.26953,0.07074,0.3434
"NZL","New Zealand",1998,"Asia and the Pacific","Natural Gas",0.17392,0.04565,0.22159
"NZL","New Zealand",1998,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1998,"Asia and the Pacific","Oil",0.2587,0.0679,0.3296
"NZL","New Zealand",1998,"Asia and the Pacific","Other",0.03481,0.00914,0.04435
"NZL","New Zealand",1998,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1998,"Asia and the Pacific","Total",0.78488,0.206,1
"NZL","New Zealand",1998,"Asia and the Pacific","Wind",0.00023,6e-05,3e-04
"NZL","New Zealand",2002,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",2002,"Asia and the Pacific","Coal",0.05731,0.01451,0.06765
"NZL","New Zealand",2002,"Asia and the Pacific","Hydro",0.26136,0.06619,0.30855
"NZL","New Zealand",2002,"Asia and the Pacific","Natural Gas",0.21305,0.05396,0.25153
"NZL","New Zealand",2002,"Asia and the Pacific","Nuclear",NA,NA,NA
"NZL","New Zealand",2002,"Asia and the Pacific","Oil",0.27894,0.07064,0.32931
"NZL","New Zealand",2002,"Asia and the Pacific","Other",0.03476,0.0088,0.04103
"NZL","New Zealand",2002,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",2002,"Asia and the Pacific","Total",0.84705,0.21452,1
"NZL","New Zealand",2002,"Asia and the Pacific","Wind",0.00163,0.00041,0.00193
"NZL","New Zealand",1990,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1990,"Asia and the Pacific","Coal",0.05014,0.01476,0.07471
"NZL","New Zealand",1990,"Asia and the Pacific","Hydro",0.24681,0.07265,0.36773
"NZL","New Zealand",1990,"Asia and the Pacific","Natural Gas",0.16001,0.0471,0.23841
"NZL","New Zealand",1990,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1990,"Asia and the Pacific","Oil",0.18297,0.05385,0.27261
"NZL","New Zealand",1990,"Asia and the Pacific","Other",0.03123,0.00919,0.04653
"NZL","New Zealand",1990,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1990,"Asia and the Pacific","Total",0.67117,0.19755,1
"NZL","New Zealand",1990,"Asia and the Pacific","Wind",0,0,0
"NZL","New Zealand",1991,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",1991,"Asia and the Pacific","Coal",0.04781,0.01373,0.06983
"NZL","New Zealand",1991,"Asia and the Pacific","Hydro",0.24372,0.07,0.35596
"NZL","New Zealand",1991,"Asia and the Pacific","Natural Gas",0.17404,0.04999,0.2542
"NZL","New Zealand",1991,"Asia and the Pacific","Nuclear",0,0,0
"NZL","New Zealand",1991,"Asia and the Pacific","Oil",0.18613,0.05346,0.27185
"NZL","New Zealand",1991,"Asia and the Pacific","Other",0.03298,0.00947,0.04816
"NZL","New Zealand",1991,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",1991,"Asia and the Pacific","Total",0.68467,0.19666,1
"NZL","New Zealand",1991,"Asia and the Pacific","Wind",0,0,0
"NZL","New Zealand",2006,"Asia and the Pacific","Biofuels",0,0,0
"NZL","New Zealand",2006,"Asia and the Pacific","Coal",0.09368,0.02241,0.11301
"NZL","New Zealand",2006,"Asia and the Pacific","Hydro",0.24147,0.05777,0.2913
"NZL","New Zealand",2006,"Asia and the Pacific","Natural Gas",0.13736,0.03286,0.1657
"NZL","New Zealand",2006,"Asia and the Pacific","Nuclear",NA,NA,NA
"NZL","New Zealand",2006,"Asia and the Pacific","Oil",0.30884,0.07389,0.37257
"NZL","New Zealand",2006,"Asia and the Pacific","Other",0.04123,0.00986,0.04974
"NZL","New Zealand",2006,"Asia and the Pacific","Solar",0,0,0
"NZL","New Zealand",2006,"Asia and the Pacific","Total",0.82895,0.19831,1
"NZL","New Zealand",2006,"Asia and the Pacific","Wind",0.00637,0.00152,0.00769
"NZL","New Zealand",2007,"Asia and the Pacific","Biofuels",5e-05,1e-05,6e-05
"NZL","New Zealand",2007,"Asia and the Pacific","Coal",0.071,0.01682,0.08595
"NZL","New Zealand",2007,"Asia and the Pacific","Hydro",0.24065,0.05701,0.29132
"NZL","New Zealand",2007,"Asia and the Pacific","Natural Gas",0.15175,0.03595,0.1837
"NZL","New Zealand",2007,"Asia and the Pacific","Nuclear",NA,NA,NA
"NZL","New Zealand",2007,"Asia and the Pacific","Oil",0.31027,0.0735,0.3756
"NZL","New Zealand",2007,"Asia and the Pacific","Other",0.04285,0.01015,0.05187
"NZL","New Zealand",2007,"Asia and the Pacific","Solar",3e-05,1e-05,4e-05
"NZL","New Zealand",2007,"Asia and the Pacific","Total",0.82606,0.19568,1
"NZL","New Zealand",2007,"Asia and the Pacific","Wind",0.00947,0.00224,0.01146
"NZL","New Zealand",2008,"Asia and the Pacific","Biofuels",0.00011,3e-05,0.00014
"NZL","New Zealand",2008,"Asia and the Pacific","Coal",0.0881,0.02068,0.10636
"NZL","New Zealand",2008,"Asia and the Pacific","Hydro",0.22607,0.05307,0.27293
"NZL","New Zealand",2008,"Asia and the Pacific","Natural Gas",0.14056,0.03299,0.1697
"NZL","New Zealand",2008,"Asia and the Pacific","Nuclear",NA,NA,NA
